"SeineRowID","SampleRowID","SeineDirectionCode","SeineLength","SeineWidth","SeineDepth","SeineComments"
"{C02167DB-F3C2-47E6-840B-84B3D443B1DA}","{550D0B03-8C7C-4622-B928-0520F292F377}",,20.00,10.00,1.10,
"{C0CA12CA-BBB1-471E-9AB8-F7A10921F59B}","{4C23F864-9DBD-4B8C-8668-C31F74F83CD7}","P",20.00,10.00,0.70,
"{C0F0378D-CC3F-429F-BBE8-F36B6B438071}","{259264B8-780E-4FF8-ADCB-C55ED867C437}",,20.00,10.00,0.75,
"{C1137FC4-05F6-4A3E-A980-BD5EFA18D219}","{C9C3A437-14F7-4A5A-8976-852EB73E2FAE}","J",20.00,10.00,0.52,"crew: CM, TO, AM; seine#1"
"{C13FA472-9E83-48BF-B7A2-A99DAF775CAA}","{AF1E6708-C896-4F69-8EEE-9FCBC13BE398}",,20.00,10.00,0.70,
"{C146AB66-2D7B-4FB2-943D-D658594C59DF}","{CB2CE278-F053-4075-ABA2-5231D26D9D5D}","P",20.00,10.00,1.05,
"{C153BCDC-E462-4D78-8513-E7B01546CDC6}","{93D97B5E-20B5-4F68-9497-A44BBD5F39CA}","P",20.00,10.00,1.10,"crew: AW, SB, KW, TO; seine#1"
"{C1592658-5B08-473E-A6CE-9A68FB1C5D5E}","{D7FC0667-1EEE-4F46-A041-A5943C12A242}","P",20.00,10.00,0.75,
"{C19E7A1F-5C8A-4693-A443-84A441AE3F28}","{03806104-3444-4E13-8C39-3510F7846DFC}",,20.00,10.00,,
"{C1A75457-D591-4B4A-8DD3-B75A77B75099}","{03A160D9-07BD-4102-BBDC-5D227DFACA4E}","P",20.00,10.00,1.10,
"{C1C8A646-8D15-4727-9A75-BADEF532B94F}","{32D7CB3D-8026-45AB-8F9B-83084C435AEB}","P",20.00,10.00,0.94,"crew: TO, PC, JM; seine#2"
"{C1EA7BA5-3D4F-41A2-AEBC-C504300EBA83}","{D8ED1F94-95AB-40A6-8230-963D245FE730}","P",20.00,10.00,0.90,"crew: NB, TO, JM; seine#2"
"{C2739592-BB90-458C-AD9F-F579875391A3}","{ECF17F82-8B57-4588-83F7-93906D9E7494}","P",20.00,10.00,0.50,"seine#2; muddy; time not recorded"
"{C27584A8-F531-453E-B093-8097554C1433}","{D9D3CA12-0270-49A7-BD7D-8A664C6FC35F}","P",20.00,10.00,0.45,"crew: SB, JH, AW; seine#1"
"{C286DC70-E3D6-4FA7-9600-3429020D1707}","{B2FA3495-0245-4C17-AF04-E485203B987D}","P",20.00,10.00,1.00,"seine#3"
"{C2AFBFB2-4C09-4A6B-A4F9-E86415F7C305}","{91452475-76F5-4930-9DDB-BBCEF0351FD3}","P",20.00,10.00,0.90,
"{C306376D-1FA9-44FC-88F5-374DA43F9FF9}","{59BC3A41-492F-483E-9F26-2B01E0E11435}",,20.00,10.00,,
"{C3832852-6DC3-4C81-9E39-FF640FC2C486}","{25597A28-39CC-40E3-8C5C-C35E8FF16E14}","P",20.00,10.00,1.06,"seine#3"
"{C3A6265C-96F6-464A-BECC-65098A54C886}","{03BC6133-6814-42F1-8058-096A57AEF5B3}",,20.00,10.00,1.10,
"{C3AFD2F6-1D44-4FF6-8834-336D43457304}","{324ECB77-3956-4CD5-8111-62473E49F92D}","P",20.00,10.00,0.97,
"{C42EC865-2CE6-4C8D-903D-6D5804384445}","{ACA6AD95-95E2-4344-9B96-88E840556507}","P",20.00,10.00,0.69,
"{C44F448A-444D-4493-9596-DF1F533B18C1}","{1591FF40-7AD8-49C1-A8DD-4DD27CB3A557}",,20.00,10.00,,"no depth taken"
"{C49CDA51-0458-436E-9487-7D42606E4EA9}","{0077D975-1245-4242-91EE-CFC148E27397}","P",20.00,10.00,1.00,"crew: RS, JD, MM, AI; seine#2"
"{C4CB0F87-C6D8-4E50-9BFA-7738D88A41D8}","{1141D98A-8D94-4175-A0D5-AFDAAB24C11D}","P",20.00,10.00,0.72,
"{C4E5DAC8-09CB-4DAA-BACC-D265504CDAE8}","{E03FD2CB-543E-405A-9929-9ACAE13D0E75}",,20.00,10.00,0.50,
"{C4EAA38E-752C-4E6E-BF4B-7382C8E04719}","{4ADDA68B-623D-4D5C-AC6E-675C9D2C606F}",,20.00,10.00,,
"{C4FA9FC2-397F-447E-BB86-01B94DA5DE9D}","{CB389CCC-15CC-4757-A540-DC4553B21DE8}",,20.00,10.00,,
"{C5331B90-5A32-420A-BB88-8321C16A3E69}","{01F81602-F7CB-4FCF-85C7-326531963F30}","P",20.00,10.00,0.98,
"{C53892B7-6279-4DCA-91D0-7C15008547C7}","{4F56F26B-9491-4D01-BCFE-9CDF26285F14}","P",20.00,10.00,0.95,
"{C53AFB22-EEEA-4F73-8ACA-A06AA2EA5F68}","{9A5A02BE-5F7A-4077-8752-D25CFE217200}","P",20.00,10.00,0.70,"crew: TO, JM, MT; seine#2"
"{C55C7452-0ADD-47B2-A282-708F88FD04CB}","{771528F5-124A-4692-83C4-3EEABE39586F}",,20.00,10.00,,
"{C57E2009-EA10-4A5B-84A3-21CE63772BDD}","{83F4AA5E-216F-4724-B738-096681BD0C00}",,20.00,10.00,,
"{C5913D8D-9331-4BE7-AF37-2055B62DC670}","{B0E76CB3-0F60-4FF3-B866-3353DDAA0378}",,20.00,10.00,0.70,"no data for this day on water quality, we did SU1 on the 18th"
"{C59C2945-2B82-4AB7-827B-1CF5B125CF6C}","{E9043C2D-24BB-43EF-8237-A027E57EA28A}",,20.00,10.00,,
"{C5BDF600-48D5-45BE-8027-6D66E21847BA}","{8A674372-A315-416A-B8FF-4796FE3601D0}","P",20.00,10.00,1.05,"crew: TO, OB, JK; seine#2"
"{C5C5D0A5-C3D1-47E9-ADA9-C14BD157A25E}","{1D67CC7F-4172-4897-AFFB-459A60A6C8C5}",,20.00,10.00,,
"{C5DBCFCA-BF4E-4879-8DD0-EF8F2862909B}","{B64BD75E-BF86-400E-945B-2B77E159C64D}","P",20.00,10.00,0.90,
"{C5ECEF7D-B024-488A-B0C4-992723EF33E4}","{BDEE0139-6064-4D6A-B368-9C016C0FB20F}","P",20.00,10.00,0.90,"crew: Alpa, Mariah, Pat; seine#3"
"{C5FAC0A2-E9B7-42B9-AA13-3E3A545080E4}","{B0C3A2F5-03F1-414F-BE34-C0EE64582FFF}","P",20.00,10.00,1.10,
"{C6163861-DC50-427F-AB97-90C64AB21A6D}","{7169702D-CE84-46DF-AB58-3FCF844F1F6B}",,20.00,10.00,0.40,
"{C61B5F4F-A48E-4E3A-A84F-EB0C6F1E93D6}","{ACA3517C-B62C-41FE-8D0B-3C2A6DD59969}",,20.00,10.00,0.80,
"{C62F53D5-B4AE-4F0A-84A2-4B3D1D3A343B}","{DA8C76AB-8766-4580-872D-D1AABF26EC3B}",,20.00,10.00,1.20,
"{C630195E-8083-4FF1-A5BC-AF73607F1232}","{8920DCAF-A02D-4448-9D48-C3E7EEF4B65B}",,20.00,10.00,,"no depth noted"
"{C65FF26B-DF76-4A21-B2C4-024FB1060A5E}","{B7591E44-319B-4B94-A483-BAD846805F04}","J",20.00,10.00,0.90,
"{C66CD5A8-41F2-488E-AE06-0FB1AB107FD6}","{528A489A-829B-4662-BE10-F8A7B522DBF3}","P",20.00,10.00,0.99,
"{C6A17653-A9FA-49C7-AB23-098E367D9611}","{F549A48F-7536-4B1C-AC35-978E75793A20}","P",20.00,10.00,0.83,
"{C6CE54C3-D33B-46DA-8B4C-5D8D7B5A78A7}","{F3F6739F-ED4A-4456-9FAF-84E9CEBA2521}","P",20.00,10.00,1.00,
"{C6DA3607-7515-49A6-B5F4-D660B2A0A254}","{42DCEC6B-5026-4739-B437-0EEF9E12DC55}","P",20.00,10.00,1.10,
"{C6DFCC2C-13E4-4AF6-A64C-36AE383BA26F}","{1DE84D8D-AF02-4B32-87CA-D145229AEF13}",,20.00,10.00,,
"{C728B15E-9530-420E-B042-6D70F14039AF}","{F3A893C2-2D61-4279-B329-B0400AF81A78}",,20.00,10.00,1.70,
"{C734CEB2-9D51-47FE-A06F-2A61FAC59672}","{891FEEB5-BAB9-4398-89D8-547DFAE023A6}",,20.00,10.00,,
"{C76D2CB2-60C5-4F2A-B4AF-666F2604D878}","{0785603B-B1CB-4053-A32A-911319CDB0AA}","P",20.00,10.00,0.50,
"{C77E4D37-ED9D-47A3-B497-D527AFF6D01A}","{65F2D341-24E2-42CC-95C5-54AD17A87C23}",,20.00,10.00,,"frost on ground, ice; seine#1"
"{C791D815-FEDC-4262-BB2A-D5E9D6166D8A}","{5817DAEF-84C4-4900-8F93-677502499598}",,20.00,10.00,,"one ISS with bent back"
"{C7BE320D-84EB-460C-B953-F4F4F9FD492E}","{0338A732-6A1E-4844-AE50-ED50D670349F}",,20.00,10.00,0.90,
"{C7E40403-7F03-423F-9558-E981FBC5C907}","{32F122EA-FBD0-4875-92A4-4464AEBAFC09}","P",20.00,10.00,0.60,"crew: TO, MY, MW, BH; seine#1"
"{C7F1F754-DD2C-49CA-8771-12EA8615EFDD}","{28208E86-3709-4898-8651-B53CA43AE9CC}","P",20.00,10.00,0.90,
"{C7F24E6B-0D0D-4198-A7B3-4AE45D89DEA2}","{566E6289-6622-4A6B-8E72-9A5B8058386B}","J",20.00,10.00,1.00,
"{C7FAEEC7-88B6-4D73-BC89-65BE3961D89C}","{14A904D1-AA19-4DFA-9968-49A131B5B2F9}","P",20.00,10.00,0.80,"crew: SM, JD, MK; seine#1"
"{C8088528-AE15-43DB-AA7A-2707CE4BCD42}","{3DB5A6D0-5178-4804-BB50-621B52637720}","P",20.00,10.00,0.87,"seine#3"
"{C82293DA-512A-4FCC-834E-9E90C2AF30E1}","{D73E964B-D331-4517-B08F-1FC6BF0B70F8}","P",20.00,10.00,1.00,
"{C834298E-327E-4EC5-8D36-495251754A58}","{4193EB09-83B8-4726-A88F-086403AE860C}","P",20.00,10.00,1.00,"seine#3"
"{C859FF6D-8B58-4C6A-B23C-417850F5DFE1}","{1F4C002C-60DB-4288-A6D1-0731C69C5EB1}",,20.00,10.00,1.20,
"{C8676A9C-B5C9-44A7-80B3-81E5379D5784}","{483A9909-FFE5-45AA-8D7C-AAE68B2D40D6}","P",20.00,10.00,1.08,
"{C871104B-F04E-4148-B8C7-A48531A36B88}","{9BEB69A5-E681-4AF8-AEF1-D4C4BEB66A3B}","P",20.00,10.00,0.80,"crew: RL, TO, AC; seine#2"
"{C92181E0-57D5-44EC-BF44-C9D11894243F}","{D79C6778-BFFB-4D61-8A67-6B114C4ED4E8}",,20.00,10.00,1.00,
"{C9ACED40-8DF3-410D-B03F-DA41F8BAE485}","{E84D9F2A-7D10-43B5-BA18-B6DB752D00AE}","P",20.00,10.00,,"seine#2"
"{C9E2B758-4D0D-4FFD-B062-7908A12483B6}","{C7B29941-8A9B-44F3-AB7B-7EBB918AFB1A}",,20.00,10.00,,
"{C9F20384-1E5C-4F9B-94A8-2B509E57A712}","{598B118B-4ECE-4202-B2F2-ECFE26C70C45}","P",20.00,10.00,0.65,
"{CA0E8485-94B7-4DB9-9483-EE764A5DC79C}","{921E245D-7BC9-406D-BFAA-5C15D139C82B}","P",20.00,10.00,0.85,
"{CA1A265F-D1B2-4877-B32E-A87E3791DA4C}","{9C1E5837-0016-4BDD-A216-EE7B5CD99348}",,20.00,10.00,,"no depth taken"
"{CA1EF706-1460-4305-BFD3-853A29B5EFD8}","{CBD1E21D-DEDC-48CE-84A1-D931CD98EE33}","P",20.00,10.00,1.12,"crew: TO, CH, NB; seine#1"
"{CA46D338-C35F-4C84-B2E3-0DA73680DE17}","{75E70708-4ED2-415E-8660-3D9B87BC748F}","P",20.00,10.00,1.00,"seine#4"
"{CAE346B8-2F16-452E-B956-E39B41F8F6CF}","{5DC64F18-1787-4790-956E-BE7920830BC6}",,20.00,10.00,,
"{CB0AB693-D266-4A1C-9296-7715762198F1}","{50BBB05C-2DA6-4AAE-B4AD-E99797EE9908}","P",20.00,10.00,0.99,
"{CB67BEC3-AD71-4F21-9CE2-0CF683753E9D}","{110063B1-975E-480E-8A76-3C33A7C8C046}","J",20.00,10.00,,"seine#4"
"{CB791DAC-D30F-4FEF-AF51-0EFEEEE99D9B}","{40B01F89-EB99-4093-8E1E-981FC41E3947}",,20.00,10.00,,
"{CB793DC9-BDC8-46D3-816F-DBD180E989A9}","{016E0833-827B-4423-B8DC-1C7937CDC320}",,20.00,10.00,,
"{CB8155C2-1D99-4197-ABAE-CD63AAE99548}","{235F1879-6208-40B1-A4D1-1623BAD093A1}",,20.00,10.00,1.20,
"{CBFA4397-78F1-4F58-B6D0-B0B9E1AAEF31}","{727E1877-E691-46D1-9EAA-78069D0A52B0}",,20.00,10.00,,"no depth taken"
"{CC3BE00A-290A-4F92-AACE-57D729852B74}","{61A38116-7C2D-4468-9328-81A4DFA36024}","P",20.00,10.00,0.77,"seine#2; time not recorded"
"{CC7916CC-5A8A-401B-BAD5-2C41E6953CF0}","{C1409CE8-5870-4171-BCD2-A32ED2C2D5D2}",,20.00,10.00,0.55,"pregnant gobies (yfg)"
"{CCE9CCFA-76DB-4310-90C3-9E8B58A6EA29}","{8BF89AB4-A7E6-4AA4-AD8F-846D2675CF02}","P",20.00,10.00,1.15,
"{CD340D80-D57A-4405-AA4C-2C676BA6F7DD}","{8F7980F3-DA2B-4F3B-A34D-5089E531CD63}",,20.00,10.00,,
"{CD4F2A42-4E65-4984-9BF6-6564C09F7134}","{583F4592-EACB-483F-B3F3-76EBEAF8E840}","P",20.00,10.00,0.90,"crew: AC, SP, SB, TO; seine#2; net got twisted"
"{CD6B78B3-27D8-4624-B570-D52A78544DA9}","{A7E48D90-C3D0-4ADA-A1A2-7D84420A671F}",,20.00,10.00,1.00,"seine#1"
"{CD9A47F1-B6A3-4376-BCAA-89B4B63098F0}","{8472DFD9-6648-45BF-A863-A9845AEEE7C3}",,20.00,10.00,,
"{CDA89256-3E59-4EDA-8C12-22F4F0D4E3BD}","{59472E97-B4E2-4DD7-9D1A-175CE2B9DC34}","J",20.00,10.00,0.60,"crew: RS, FR, JD; 24 SB less than 30; seine#4"
"{CDDECF06-163F-45C0-9BC0-E265BE246687}","{5E7938CB-3A0B-4D25-BA29-DFB5F9EBDC22}","P",20.00,10.00,0.89,"crew: RL, TO, NB; seine#3"
"{CE2818AF-24B5-4C5A-BCA9-B95D9ED6D22A}","{4F2BCA01-6740-4A73-9C60-E9BF9FD63F60}","P",20.00,10.00,0.60,
"{CE5F0124-1522-4F32-A105-026383B7BDF5}","{8B3BADD5-92A8-448D-95E2-55D4BE472D7E}","P",20.00,10.00,1.10,"crew: JF, TO, VC, WL; seine#3"
"{CE836A70-FC22-4580-80FB-5F84571BDB3C}","{8A04410F-6343-4F01-B2AE-FB758234311A}",,20.00,10.00,,
"{CE866E6D-B023-4E54-AA7F-70B6B5814312}","{721094DE-6F7B-4D7B-A0B6-995785E79EE8}",,20.00,10.00,,
"{CEBA4DB1-EC60-4ABF-82EE-7D2895797BE7}","{61EE4399-E8FA-481E-B084-CC2C77EFC513}","P",20.00,10.00,0.55,
"{CEE61B86-2CA4-41D0-B4AF-1D01DD067DAB}","{BCC5612E-6C37-4FC5-8D98-55D0D7C1898D}",,20.00,10.00,,
"{CF05DCBF-D7EF-443C-8076-200A2FF93662}","{C8956476-BBBE-4DE2-9593-DC07287D326A}","P",20.00,10.00,1.15,
"{CF4AD417-7266-4FF7-89D3-39017E16DEF7}","{6DE14C7D-83B8-43A7-81CA-3959838BB722}",,20.00,10.00,,
"{CF4F28CB-8CB1-43A4-B87E-148EF7CF05AD}","{DEE54F59-6C7C-4A58-9DB7-BEBDB07336E0}","P",20.00,10.00,1.10,"crew: CZ, SP, MB, RQ; seine#1"
"{CF5BD46A-D8AE-4035-8EB5-7FAEE7C02304}","{B99CB564-9EE2-4B04-98EA-8ECFEC045686}",,20.00,10.00,,
"{CFCCE82D-17D9-4242-ACC7-9819A9D26525}","{3A5011F7-8AF0-4E07-8B06-94F2BC19D4B5}","P",20.00,10.00,1.00,"crew: MY, TO; seine#3"
"{CFF64B26-C958-4A07-B91A-E714AC2A40E9}","{CBFCF523-825F-4773-B6E1-89F8E6A394C5}",,20.00,10.00,1.00,"crew: RS, FR, JD; of unmeasured SB, 11 SB less than 20, 37 SB less than 30 and greater than 20, 111 SB less than 50 and greater than 30; seine#2"
"{CFF7F58B-FA08-433C-91AE-8E02F8515584}","{83DC4747-57D0-4FC5-9889-525C9B224EFB}","P",20.00,10.00,0.77,"crew: AM, AR, PM, TO; seine#3"
"{D008C9F3-83FC-4D8C-BE09-9BE642554E09}","{9AEE80DE-6E77-4DA9-823E-AAA7564EFF48}",,20.00,10.00,,
"{D0334B8F-8A85-4807-88DB-E0D404365D61}","{67E5B7FF-21FE-414A-951D-38BC7675A4C3}",,20.00,10.00,,
"{D0658EC6-82AB-4974-B94E-25F9ECBE40F7}","{CC00EA2B-A110-4BF1-8F2E-AFEE02B4FC4E}","P",20.00,10.00,0.70,"crew: AW, TO, TL, RT; seine#1"
"{D0B38F66-148A-4984-BB99-CF0C3CDE84A9}","{FA336BEE-548F-4548-BACC-D9B4C00F7106}","P",20.00,10.00,0.97,
"{D0BADC8E-CE13-4B16-94A9-BFAC37A5FA19}","{69B8C041-2E91-43C2-9D9F-D9337D71E6BB}","P",20.00,10.00,0.54,
"{D0C3D6BC-0C38-4DDF-9965-1908E107744B}","{B3D8E49B-955D-4646-BA37-F8D55DEB8CBB}","P",20.00,10.00,0.87,
"{D0CC72BF-ADCE-449F-BD43-255E48E15DB7}","{8FC8E03F-4DC5-4C2A-B555-26C6F4819D9B}","P",20.00,10.00,0.60,"seine#1"
"{D0D51A00-96CF-4276-9AC4-41D6D987139D}","{AD7950D5-2519-437D-BE3D-F5AE05B34946}","P",20.00,10.00,1.15,
"{D0DA0707-94BD-4E60-848F-6FEE2798DBFA}","{AB8179B3-A182-4109-90E3-A2BA3EDEF0BA}","P",20.00,10.00,1.03,
"{D1058B5C-1C02-484C-8230-D492578AD727}","{E827910C-C926-486E-9756-E506DB052482}","P",20.00,10.00,1.10,
"{D10D5EF7-E1FD-4241-9E60-34ADF6607BEB}","{4483BF8E-513D-4A08-BC20-3E7AAA2C22D3}",,20.00,10.00,,
"{D125455C-5382-4DC5-AB56-5AB26BFD75FC}","{C22086F5-F5A4-4054-AB0B-6848EF7CD9CF}","P",20.00,10.00,1.02,
"{D138A571-A5BC-479A-8BD2-DA07C8F2A4E8}","{7EABFB7E-759B-40E0-91A0-B722D010BACC}",,20.00,10.00,0.50,
"{D14AEBBD-6C03-491D-BDD7-83F816A1EF3C}","{4D002B0B-BB04-4D52-8A46-AD7F775C5FE5}","P",20.00,10.00,1.10,
"{D15872B3-910F-4BB8-9D46-D45EB425E968}","{1003CCE9-FD4A-42A6-A548-62A8FD206E4E}","P",20.00,10.00,1.10,"tide in far; crew: Sabra Purdy, John Durand, Cameron Zuber; seine#1"
"{D15C612A-0205-4ED8-B271-A54365E2B48C}","{6C2BC65C-3455-4427-BA50-463EF91117BD}",,20.00,10.00,1.00,
"{D1F36838-A982-4770-91E6-7084BDB5AB86}","{E244E4BF-9402-4C1F-94A5-B5FF8C529184}","P",20.00,10.00,1.10,
"{D20C4E59-189D-4259-B8F5-7CA8BDB87668}","{18BF4FD2-1532-4878-9CC4-94256FDC3558}","P",20.00,10.00,0.98,
"{D24443AA-0806-4514-A034-DAF227F435DC}","{F19252BE-08E4-4DC7-B2D6-39FDD3522F19}",,20.00,10.00,1.00,
"{D24CD386-3456-45C2-B193-2DED77C5559B}","{2245D210-4CA1-4261-AEA2-3EE86CE51ADC}","P",20.00,10.00,0.80,
"{D2A06822-0D21-4392-98DF-5085EF6DEAB1}","{F57E490B-27B2-4826-9E63-FAC3BE571307}","P",20.00,10.00,0.90,
"{D2AAA327-E3A0-4983-BED8-A1E90B49FE53}","{2176CE20-7B86-4C28-84FA-D1853078F474}",,20.00,10.00,,
"{D2C77805-FDA9-4802-B600-01D2FEF628FD}","{3786EBE3-3BA3-4633-9803-29CDA759B096}","P",20.00,10.00,1.02,"crew: NB, AC, RL, TO"
"{D2E60551-D376-490A-862D-7D529FA18686}","{0258A143-97B1-4A53-A1A0-56933EA7D85E}","P",20.00,10.00,1.18,
"{D31376A0-C79D-4423-BA72-9FD636906F3C}","{09181497-E10B-4DA0-A033-DD50601A28AE}",,20.00,10.00,1.10,
"{D317A5E6-CFEB-4F48-BF84-84887F7FE9DA}","{DB64B22D-9EB5-4918-BCB6-212E64AAC0A2}",,20.00,10.00,,
"{D337011E-D433-4050-B128-9F96F078AC94}","{010D1980-813A-474B-848E-3D1ABF0A6938}","P",20.00,10.00,0.62,"crew: TO, AW, PS, NB; seine#2"
"{D34861D6-B945-40FD-9C25-714E7780CF40}","{B44D768F-A357-4AE4-9A39-1FB7787A48E6}","P",20.00,10.00,0.83,
"{D3610AF5-606B-4E93-8E3A-2EEDA9486951}","{C052EC09-0C17-4666-AD7D-2D8C2F2B43D3}","P",20.00,10.00,0.92,
"{D39A293E-EEFC-4EDB-A28B-87C2A551717C}","{CAFE0669-E924-47D8-BB99-22568951ABF7}","P",20.00,10.00,1.18,
"{D3DC32AA-5A06-4D1A-B1CA-FADB12C63FE9}","{7599E152-2FF1-451F-89C0-70F0D4DE089D}",,20.00,10.00,,
"{D56CE208-162B-493C-ADB7-0999B057DD71}","{DEE6E4CD-DDB1-4B09-8743-6AF4F12F95DA}","P",20.00,10.00,1.00,
"{D5869764-5B06-409A-86BD-684B7E5CA6A8}","{1255D3BF-C14A-49F9-9FBE-A0D419E27399}","P",20.00,10.00,0.48,
"{D58CA882-12FA-4B41-AADF-7617592DE9E4}","{4EB29D3F-78E5-4194-9CC6-B0D36BD5A198}","P",20.00,10.00,0.62,
"{D5B0099F-9576-430C-9C8D-163BC7C435D5}","{4446635C-D236-4E4C-A2D1-398A0B5C910C}","P",20.00,10.00,1.05,"seine#3; crew: JF, TO, VC, WL"
"{D5D89F36-87A8-4129-9338-AD7BDEACB6B7}","{84290511-7040-4E26-BA09-BED76BC03D3E}",,20.00,10.00,,
"{D5F7B1EC-EC14-4C0A-807A-D2281403DCE3}","{11323729-4714-4BB0-B3D4-961F55EB0560}","P",20.00,10.00,0.58,
"{D61D7F1B-4832-4C72-8531-75B4522C6E5B}","{EB933589-5B25-441E-94EC-E8B4F2AA0A1F}","P",20.00,10.00,0.75,
"{D68CAEF6-F993-4F78-8B7C-23B4B9CF1720}","{747A0B3B-C67D-474F-97F7-B1CCDC063FDE}","P",20.00,10.00,0.58,
"{D696859A-C359-413B-B1BF-3AD6E449F0B9}","{6045C587-79A6-4753-B756-0769D51EB02A}",,20.00,10.00,0.45,
"{D6BB6ED4-E603-4AC9-9CDA-F121D750AA14}","{C732AB1D-8DE9-4760-8BB8-4F36CBA87E9B}","P",20.00,10.00,1.00,
"{D6E0E2A2-3666-45F0-A8E7-A4906B77B12A}","{5FBDB66F-DA49-47A2-9A3D-D5ECDF8FEDBB}","P",20.00,10.00,0.90,"crew: PC, AW; seine#1"
"{D6E6AB85-1067-4E7C-B013-FAFB3470437C}","{BED6C81C-ECC6-4F8B-AFDE-3700FBE0E069}","P",20.00,10.00,1.05,"seine#1"
"{D73480F7-3902-437D-963C-FF68C2DC410D}","{861D6AB8-92BD-4B3C-9AB4-9D5BF0444CE5}","P",20.00,10.00,0.70,"seine#2"
"{D7811BAB-8E98-4573-BF3D-9024ACDF149E}","{3E3D37B8-FAC6-46C6-AD8D-4C57EF62BA15}","P",20.00,10.00,0.87,
"{D7A576E0-DA31-4A9C-A9E0-25F36B3312DD}","{8BB1F60A-60DF-4D62-86E9-B20D15BFF032}","P",20.00,10.00,1.09,
"{D7AED178-3C4B-42DF-B0F0-8FD7AF160F91}","{398B56D1-16EE-4D36-A15F-3CA35D1E0A65}",,20.00,10.00,0.99,
"{D7E3C126-9B63-4205-ADA2-21CE24842F03}","{786F4C4B-A3BA-40CD-B287-DC156BCAB77E}","P",20.00,10.00,1.10,
"{D80ADEE6-0F1B-4699-BF7B-865BC09AAC92}","{860053C5-E8A3-4BBD-90F8-35E62C553539}","P",20.00,10.00,0.93,"crew: TO, NB, RL; seine#1"
"{D85F5DCF-CEAA-4EF4-86E7-72CEF28C4CAD}","{5EFE465B-4FBA-4043-9E78-D418D164BFC8}",,20.00,10.00,,"no depth taken,"
"{D87AA91C-37F0-4B38-9734-A2A4607EF6A0}","{BFC96E9D-E7C1-4AFA-A08E-D5F147F28712}",,20.00,10.00,1.20,
"{D8C09EC4-701B-40C4-A205-9D3AA17FD19E}","{F62EAD1F-299E-4A87-A100-FBBDC025D688}","P",20.00,10.00,0.93,
"{D8CAB5F0-9B96-4239-8F9A-B7C535251816}","{D81D0750-CEAE-43BC-977A-FE4F44A224E8}","P",20.00,10.00,0.85,
"{D91722E8-A5AB-44F6-882A-5D3137F94F72}","{85A99C88-167C-4545-A2FF-99A00EEA665D}","P",20.00,10.00,0.99,
"{D9B3E0E7-F2DB-46B0-81DF-9DAB34403AC4}","{41A20B62-35F0-46EF-B796-6EE57F2F2486}","P",20.00,10.00,0.65,
"{D9B6CD1B-8847-4D17-B520-341E2AA7D18F}","{5D956735-B999-41C6-A649-4E6C49975314}","P",20.00,10.00,1.08,"seine#1"
"{D9D8BD2C-221F-4EA2-97FE-9794340F07B5}","{A5C6926C-6564-4D7F-88DE-E13130BD5AB7}","P",20.00,10.00,1.08,
"{D9FBABCF-0DAE-4FDC-87BD-47F20E47E539}","{96DBB5A6-E8C4-44DC-A3F1-AC06241FFFCF}","P",20.00,10.00,0.60,"seine#3"
"{DA290439-F2E2-4DF4-9A99-4D3DCC55427B}","{9F4F6809-D653-4549-8AF4-04609334CFE2}","P",20.00,10.00,0.62,
"{DA398D02-0A3A-4071-90FA-DAF89D2004E6}","{38448A2B-E45E-4755-8446-A8502C9DD068}","P",20.00,10.00,0.96,
"{DA764417-574E-433B-A1FA-46D1D40F66C3}","{7F819CDB-6E29-42F6-AFF0-4F6A19A3C356}","J",20.00,10.00,1.10,
"{DA79F595-8EA5-4440-9872-10A53BD10961}","{3D3F7C35-625A-4470-8923-FD27A08F83A9}","P",20.00,10.00,0.95,
"{DAAB20E1-DAC7-4CA7-99CD-16EC53E89B83}","{1D59A017-AAFB-4C07-999C-ED17F7E377D5}",,20.00,10.00,0.80,"1 dragonfly"
"{DAE8BE80-30F5-4039-B069-35C282EDE1FD}","{436C1757-7E36-4DFC-87EC-9E8EA6BE7288}","P",20.00,10.00,0.60,"crew: PM, TO, KP, AC; seine#1"
"{DB5BBCD0-7F0C-42AD-94AD-8ED68A5BBA06}","{C6BC0AE6-9765-4C3C-BCC5-36065FF44562}",,20.00,10.00,,"ISS with crooked back"
"{DB5BFC4C-B278-4ABC-8474-BF72322394BD}","{D9006027-47D1-4B74-B7A6-8D614A1CEF41}","P",20.00,10.00,0.60,
"{DB5E03B8-562C-4167-9C89-5E6B5C3FF6F1}","{432F182A-CE14-49CF-A50F-9447E439762C}",,20.00,10.00,0.60,"crew: RS, CZ, FR; seine#1"
"{DB6D9139-5BF2-4494-80F4-860EBADDB882}","{860F30CF-CD90-4F0F-8F78-881CB4C75F17}",,20.00,10.00,1.20,
"{DB753FF0-77C6-413D-AAC6-A9C389ECA648}","{071B4F4A-3288-4DE1-B2AD-D44D8961053D}","P",20.00,10.00,0.92,"crew: TO, GR, AC; seine#3"
"{DB82756C-D24D-41C5-988F-5C4B96D87F43}","{325C0377-5504-429F-8978-E4C85B5321D2}",,20.00,10.00,,"net hung up on rock may have lost some fish."
"{DBB5A7DE-6DAF-4F35-8FC7-B6781510B2C5}","{585ED795-E6D3-4664-8F63-447C23F959B0}","P",20.00,10.00,1.09,
